,iso3,year,count_old,count_new,count_diff,rate_old,rate_new,rate_diff
5161,PSE,1993-01-01,,,,,,
5162,PSE,1994-01-01,,,,,,
5163,PSE,1995-01-01,,,,,,
5164,PSE,1996-01-01,,,,,,
5165,PSE,1997-01-01,,,,,,
5166,PSE,1998-01-01,,,,,,
5167,PSE,1999-01-01,,,,,,
5168,PSE,2000-01-01,,,,,,
5169,PSE,2001-01-01,,,,,,
5170,PSE,2002-01-01,,,,,,
5171,PSE,2003-01-01,,,,,,
5172,PSE,2004-01-01,,,,,,
5173,PSE,2005-01-01,,,,,,
5174,PSE,2006-01-01,,,,,,
5175,PSE,2007-01-01,,,,,,
5176,PSE,2008-01-01,,,,,,
5177,PSE,2009-01-01,,,,,,
5178,PSE,2010-01-01,9.0,9.0,0.0,0.48,0.48,0.0
5179,PSE,2011-01-01,3.0,3.0,0.0,0.15,0.15,0.0
5180,PSE,2012-01-01,4.0,4.0,0.0,0.19,0.19,0.0
5181,PSE,2013-01-01,,,,,,
5182,PSE,2014-01-01,,,,,,
5183,PSE,2015-01-01,7.0,7.0,0.0,0.31,0.31,0.0
5184,PSE,2016-01-01,,,,,,
5185,PSE,2017-01-01,5.0,5.0,0.0,0.21,0.21,0.0
5186,PSE,2018-01-01,3.0,3.0,0.0,0.13,0.12,0.010000000000000009
5187,PSE,2019-01-01,7.0,7.0,0.0,0.29,0.28,0.009999999999999953
5188,PSE,2020-01-01,14.0,13.0,1.0,0.56,0.56,0.0
5189,PSE,2021-01-01,,9.0,,,0.35,
5190,PYF,1990-01-01,,,,,,
5191,PYF,1991-01-01,,,,,,
5192,PYF,1992-01-01,,,,,,
5193,PYF,1993-01-01,,,,,,
5194,PYF,1994-01-01,,,,,,
5195,PYF,1995-01-01,,,,,,
5196,PYF,1996-01-01,,,,,,
5197,PYF,1997-01-01,,,,,,
5198,PYF,1998-01-01,,,,,,
5199,PYF,1999-01-01,,,,,,
5200,PYF,2000-01-01,,,,,,
5201,PYF,2001-01-01,,,,,,
5202,PYF,2002-01-01,,,,,,
5203,PYF,2003-01-01,,,,,,
5204,PYF,2004-01-01,,,,,,
5205,PYF,2005-01-01,,,,,,
5206,PYF,2006-01-01,,,,,,
5207,PYF,2007-01-01,,,,,,
5208,PYF,2008-01-01,,,,,,
5209,PYF,2009-01-01,,,,,,
5210,PYF,2010-01-01,,,,,,
5211,PYF,2011-01-01,,,,,,
5212,PYF,2012-01-01,,,,,,
5213,PYF,2013-01-01,,,,,,
5214,PYF,2014-01-01,,,,,,
5215,PYF,2015-01-01,,,,,,
5216,PYF,2016-01-01,,,,,,
5217,PYF,2017-01-01,,,,,,
5218,PYF,2018-01-01,,,,,,
5219,PYF,2019-01-01,,,,,,
5220,PYF,2020-01-01,,,,,,
5221,PYF,2021-01-01,,,,,,
5222,QAT,1990-01-01,,,,,,
5223,QAT,1991-01-01,,,,,,
5224,QAT,1992-01-01,,,,,,
5225,QAT,1993-01-01,,,,,,
5226,QAT,1994-01-01,,,,,,
5227,QAT,1995-01-01,,,,,,
5228,QAT,1996-01-01,,,,,,
5229,QAT,1997-01-01,,,,,,
5230,QAT,1998-01-01,,,,,,
5231,QAT,1999-01-01,,,,,,
5232,QAT,2000-01-01,,,,,,
5233,QAT,2001-01-01,1.0,1.0,0.0,0.46,0.45,0.010000000000000009
5234,QAT,2002-01-01,,,,,,
5235,QAT,2003-01-01,,,,,,
5236,QAT,2004-01-01,1.0,1.0,0.0,0.39,0.39,0.0
5237,QAT,2005-01-01,4.0,4.0,0.0,1.42,1.49,-0.07000000000000006
5238,QAT,2006-01-01,1.0,1.0,0.0,0.33,0.35,-0.019999999999999962
5239,QAT,2007-01-01,3.0,3.0,0.0,0.9,0.97,-0.06999999999999995
5240,QAT,2008-01-01,1.0,1.0,0.0,0.27,0.29,-0.019999999999999962
5241,QAT,2009-01-01,2.0,2.0,0.0,0.5,0.53,-0.030000000000000027
5242,QAT,2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0
5243,QAT,2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0
5244,QAT,2012-01-01,1.0,1.0,0.0,0.2,0.2,0.0
5245,QAT,2013-01-01,1.0,1.0,0.0,0.18,0.19,-0.010000000000000009
5246,QAT,2014-01-01,2.0,2.0,0.0,0.34,0.36,-0.019999999999999962
5247,QAT,2015-01-01,,1.0,,,0.17,
5248,QAT,2016-01-01,,5.0,,,0.78,
5249,QAT,2017-01-01,,1.0,,,0.15,
5250,QAT,2018-01-01,,0.0,,,0.0,
5251,QAT,2019-01-01,,0.0,,,0.0,
5252,QAT,2020-01-01,,2.0,,,0.26,
5253,QAT,2021-01-01,,4.0,,,0.54,
5254,REU,2004-01-01,10.0,10.0,0.0,2.6,2.6,0.0
5255,REU,2005-01-01,7.0,7.0,0.0,1.82,1.82,0.0
5256,REU,2006-01-01,8.0,8.0,0.0,1.99,1.99,0.0
5257,REU,2007-01-01,8.0,8.0,0.0,1.93,1.93,0.0
5258,REU,2008-01-01,4.0,4.0,0.0,1.07,1.07,0.0
5259,REU,2009-01-01,5.0,5.0,0.0,1.38,1.38,0.0
5260,ROU,1990-01-01,194.0,197.0,-3.0,1.63,1.66,-0.030000000000000027
5261,ROU,1991-01-01,184.0,186.0,-2.0,1.55,1.58,-0.030000000000000027
5262,ROU,1992-01-01,213.0,214.0,-1.0,1.8,1.83,-0.030000000000000027
5263,ROU,1993-01-01,,201.0,,1.7,1.72,-0.020000000000000018
5264,ROU,1994-01-01,222.0,223.0,-1.0,1.89,1.92,-0.030000000000000027
5265,ROU,1995-01-01,209.0,211.0,-2.0,1.79,1.81,-0.020000000000000018
5266,ROU,1996-01-01,219.0,222.0,-3.0,1.89,1.91,-0.020000000000000018
5267,ROU,1997-01-01,221.0,224.0,-3.0,1.92,1.93,-0.010000000000000009
5268,ROU,1998-01-01,165.0,168.0,-3.0,1.44,1.45,-0.010000000000000009
5269,ROU,1999-01-01,162.0,166.0,-4.0,1.43,1.43,0.0
5270,ROU,2000-01-01,140.0,143.0,-3.0,1.24,1.24,0.0
5271,ROU,2001-01-01,177.0,180.0,-3.0,1.57,1.57,0.0
5272,ROU,2002-01-01,243.0,244.0,-1.0,2.17,2.17,0.0
5273,ROU,2003-01-01,238.0,239.0,-1.0,2.14,2.15,-0.009999999999999787
5274,ROU,2004-01-01,154.0,155.0,-1.0,1.39,1.4,-0.010000000000000009
5275,ROU,2005-01-01,156.0,158.0,-2.0,1.42,1.43,-0.010000000000000009
5276,ROU,2006-01-01,110.0,111.0,-1.0,1.01,1.02,-0.010000000000000009
5277,ROU,2007-01-01,123.0,124.0,-1.0,1.14,1.15,-0.010000000000000009
5278,ROU,2008-01-01,101.0,101.0,0.0,0.94,0.95,-0.010000000000000009
5279,ROU,2009-01-01,88.0,88.0,0.0,0.83,0.83,0.0
5280,ROU,2010-01-01,90.0,90.0,0.0,0.85,0.86,-0.010000000000000009
5281,ROU,2011-01-01,69.0,69.0,0.0,0.66,0.66,0.0
5282,ROU,2012-01-01,83.0,83.0,0.0,0.8,0.8,0.0
5283,ROU,2013-01-01,58.0,58.0,0.0,0.56,0.56,0.0
5284,ROU,2014-01-01,107.0,107.0,0.0,1.04,1.04,0.0
5285,ROU,2015-01-01,95.0,95.0,0.0,0.93,0.93,0.0
5286,ROU,2016-01-01,91.0,91.0,0.0,0.9,0.89,0.010000000000000009
5287,ROU,2017-01-01,89.0,89.0,0.0,0.88,0.88,0.0
5288,ROU,2018-01-01,82.0,81.0,1.0,0.82,0.81,0.009999999999999898
5289,ROU,2019-01-01,71.0,70.0,1.0,0.71,0.7,0.010000000000000009
5290,ROU,2020-01-01,96.0,95.0,1.0,0.97,0.96,0.010000000000000009
5291,ROU,2021-01-01,,75.0,,,0.76,
5292,RUS,1990-01-01,5107.0,5106.0,1.0,6.51,6.49,0.019999999999999574
5293,RUS,1991-01-01,5310.0,5308.0,2.0,6.75,6.73,0.019999999999999574
5294,RUS,1992-01-01,7778.0,7768.0,10.0,9.88,9.85,0.030000000000001137
5295,RUS,1993-01-01,10618.0,10587.0,31.0,13.48,13.43,0.05000000000000071
5296,RUS,1994-01-01,11297.0,11265.0,32.0,14.34,14.29,0.05000000000000071
5297,RUS,1995-01-01,10777.0,10764.0,13.0,13.69,13.64,0.049999999999998934
5298,RUS,1996-01-01,9643.0,9638.0,5.0,12.27,12.22,0.049999999999998934
5299,RUS,1997-01-01,8688.0,8687.0,1.0,11.07,11.03,0.040000000000000924
5300,RUS,1998-01-01,8423.0,8423.0,0.0,10.76,10.71,0.049999999999998934
5301,RUS,1999-01-01,9870.0,9862.0,8.0,12.64,12.58,0.0600000000000005
5302,RUS,2000-01-01,10337.0,10320.0,17.0,13.27,13.21,0.05999999999999872
5303,RUS,2001-01-01,10756.0,10737.0,19.0,13.85,13.79,0.0600000000000005
5304,RUS,2002-01-01,10716.0,10695.0,21.0,13.84,13.78,0.0600000000000005
5305,RUS,2003-01-01,10305.0,10284.0,21.0,13.35,13.3,0.049999999999998934
5306,RUS,2004-01-01,9641.0,9622.0,19.0,12.53,12.47,0.05999999999999872
5307,RUS,2005-01-01,8849.0,8832.0,17.0,11.52,11.47,0.049999999999998934
5308,RUS,2006-01-01,7215.0,7200.0,15.0,9.4,9.37,0.030000000000001137
5309,RUS,2007-01-01,6196.0,6182.0,14.0,8.08,8.05,0.02999999999999936
5310,RUS,2008-01-01,4493.0,4482.0,11.0,5.85,5.84,0.009999999999999787
5311,RUS,2009-01-01,4620.0,4608.0,12.0,6.01,6.0,0.009999999999999787
5312,RUS,2010-01-01,4358.0,4346.0,12.0,5.66,5.66,0.0
5313,RUS,2011-01-01,4057.0,4046.0,11.0,5.26,5.27,-0.009999999999999787
5314,RUS,2012-01-01,4239.0,4226.0,13.0,5.49,5.5,-0.009999999999999787
5315,RUS,2013-01-01,4021.0,4008.0,13.0,5.19,5.2,-0.009999999999999787
5316,RUS,2014-01-01,4191.0,4177.0,14.0,5.4,5.41,-0.009999999999999787
5317,RUS,2015-01-01,4154.0,4266.0,-112.0,5.34,5.52,-0.17999999999999972
5318,RUS,2016-01-01,4152.0,4132.0,20.0,5.33,5.34,-0.009999999999999787
5319,RUS,2017-01-01,3484.0,3461.0,23.0,4.46,4.47,-0.009999999999999787
5320,RUS,2018-01-01,3173.0,3147.0,26.0,4.06,4.07,-0.010000000000000675
5321,RUS,2019-01-01,2921.0,2894.0,27.0,3.73,3.74,-0.010000000000000231
5322,RUS,2020-01-01,2763.0,2734.0,29.0,3.53,3.54,-0.010000000000000231
5323,RUS,2021-01-01,,2539.0,,,3.3,
5324,RWA,1990-01-01,,,,,,
5325,RWA,1991-01-01,,,,,,
5326,RWA,1992-01-01,,,,,,
5327,RWA,1993-01-01,,,,,,
5328,RWA,1994-01-01,,,,,,
5329,RWA,1995-01-01,,,,,,
5330,RWA,1996-01-01,,,,,,
5331,RWA,1997-01-01,,,,,,
5332,RWA,1998-01-01,,,,,,
5333,RWA,1999-01-01,,,,,,
5334,RWA,2000-01-01,,,,,,
5335,RWA,2001-01-01,,,,,,
5336,RWA,2002-01-01,,,,,,
5337,RWA,2003-01-01,,,,,,
5338,RWA,2004-01-01,,,,,,
5339,RWA,2005-01-01,,,,,,
5340,RWA,2006-01-01,,,,,,
5341,RWA,2007-01-01,,,,,,
5342,RWA,2008-01-01,,,,,,
5343,RWA,2009-01-01,,,,,,
5344,RWA,2010-01-01,,,,,,
5345,RWA,2011-01-01,,,,,,
5346,RWA,2012-01-01,,,,,,
5347,RWA,2013-01-01,,,,,,
5348,RWA,2014-01-01,,,,,,
5349,RWA,2015-01-01,,,,,,
5350,RWA,2016-01-01,,,,,,
5351,RWA,2017-01-01,,,,,,
5352,RWA,2018-01-01,,,,,,
5353,RWA,2019-01-01,,,,,,
5354,RWA,2020-01-01,,,,,,
5355,RWA,2021-01-01,,,,,,
5356,SAU,1990-01-01,,,,,,
5357,SAU,1991-01-01,,,,,,
5358,SAU,1992-01-01,,,,,,
5359,SAU,1993-01-01,,,,,,
5360,SAU,1994-01-01,,,,,,
5361,SAU,1995-01-01,,,,,,
5362,SAU,1996-01-01,,,,,,
5363,SAU,1997-01-01,,,,,,
5364,SAU,1998-01-01,,,,,,
5365,SAU,1999-01-01,,,,,,
5366,SAU,2000-01-01,,,,,,
5367,SAU,2001-01-01,,,,,,
5368,SAU,2002-01-01,,,,,,
5369,SAU,2003-01-01,,,,,,
5370,SAU,2004-01-01,,,,,,
5371,SAU,2005-01-01,,,,,,
5372,SAU,2006-01-01,,,,,,
5373,SAU,2007-01-01,,,,,,
5374,SAU,2008-01-01,,,,,,
5375,SAU,2009-01-01,,,,,,
5376,SAU,2010-01-01,,,,,,
5377,SAU,2011-01-01,,,,,,
5378,SAU,2012-01-01,,,,,,
5379,SAU,2013-01-01,,,,,,
5380,SAU,2014-01-01,,,,,,
5381,SAU,2015-01-01,,,,,,
5382,SAU,2016-01-01,,,,,,
5383,SAU,2017-01-01,,43.0,,,0.3,
5384,SAU,2018-01-01,,,,,,
5385,SAU,2019-01-01,,,,,,
5386,SAU,2020-01-01,,,,,,
5387,SAU,2021-01-01,,,,,,
5388,SDN,1990-01-01,,,,,,
5389,SDN,1991-01-01,,,,,,
5390,SDN,1992-01-01,,,,,,
5391,SDN,1993-01-01,,,,,,
5392,SDN,1994-01-01,,,,,,
5393,SDN,1995-01-01,,,,,,
5394,SDN,1996-01-01,,,,,,
5395,SDN,1997-01-01,,,,,,
5396,SDN,1998-01-01,,,,,,
5397,SDN,1999-01-01,,,,,,
5398,SDN,2000-01-01,,,,,,
5399,SDN,2001-01-01,,,,,,
5400,SDN,2002-01-01,,,,,,
5401,SDN,2003-01-01,,,,,,
5402,SDN,2004-01-01,,,,,,
5403,SDN,2005-01-01,,,,,,
5404,SDN,2006-01-01,,,,,,
5405,SDN,2007-01-01,,,,,,
5406,SDN,2008-01-01,,,,,,
5407,SDN,2009-01-01,,,,,,
5408,SDN,2010-01-01,,,,,,
5409,SDN,2011-01-01,,,,,,
5410,SDN,2012-01-01,,,,,,
5411,SDN,2013-01-01,,,,,,
5412,SDN,2014-01-01,,,,,,
5413,SDN,2015-01-01,,,,,,
5414,SDN,2016-01-01,,,,,,
5415,SDN,2017-01-01,,,,,,
5416,SDN,2018-01-01,,,,,,
5417,SDN,2019-01-01,,,,,,
5418,SDN,2020-01-01,,,,,,
5419,SDN,2021-01-01,,,,,,
5420,SEN,1990-01-01,,,,,,
5421,SEN,1991-01-01,,,,,,
5422,SEN,1992-01-01,,,,,,
5423,SEN,1993-01-01,,,,,,
5424,SEN,1994-01-01,,,,,,
5425,SEN,1995-01-01,,,,,,
5426,SEN,1996-01-01,,,,,,
5427,SEN,1997-01-01,,,,,,
5428,SEN,1998-01-01,,,,,,
5429,SEN,1999-01-01,,,,,,
5430,SEN,2000-01-01,,,,,,
5431,SEN,2001-01-01,,,,,,
5432,SEN,2002-01-01,,,,,,
5433,SEN,2003-01-01,,,,,,
5434,SEN,2004-01-01,,,,,,
5435,SEN,2005-01-01,,,,,,
5436,SEN,2006-01-01,,,,,,
5437,SEN,2007-01-01,,,,,,
5438,SEN,2008-01-01,,,,,,
5439,SEN,2009-01-01,,,,,,
5440,SEN,2010-01-01,,,,,,
5441,SEN,2011-01-01,,,,,,
5442,SEN,2012-01-01,,,,,,
5443,SEN,2013-01-01,,,,,,
5444,SEN,2014-01-01,,,,,,
5445,SEN,2015-01-01,,,,,,
5446,SEN,2016-01-01,,,,,,
5447,SEN,2017-01-01,,,,,,
5448,SEN,2018-01-01,,,,,,
5449,SEN,2019-01-01,,,,,,
5450,SEN,2020-01-01,,,,,,
5451,SEN,2021-01-01,,,,,,
5452,SGP,1990-01-01,,,,,,
5453,SGP,1991-01-01,,,,,,
5454,SGP,1992-01-01,,,,,,
5455,SGP,1993-01-01,,,,,,
5456,SGP,1994-01-01,,,,,,
5457,SGP,1995-01-01,,,,,,
5458,SGP,1996-01-01,,,,,,
5459,SGP,1997-01-01,,,,,,
5460,SGP,1998-01-01,,,,,,
5461,SGP,1999-01-01,,,,,,
5462,SGP,2000-01-01,,,,,,
5463,SGP,2001-01-01,,,,,,
5464,SGP,2002-01-01,,,,,,
5465,SGP,2003-01-01,,,,,,
5466,SGP,2004-01-01,,,,,,
5467,SGP,2005-01-01,,,,,,
5468,SGP,2006-01-01,5.0,5.0,0.0,0.23,0.23,0.0
5469,SGP,2007-01-01,5.0,5.0,0.0,0.22,0.22,0.0
5470,SGP,2008-01-01,11.0,11.0,0.0,0.48,0.47,0.010000000000000009
5471,SGP,2009-01-01,7.0,7.0,0.0,0.29,0.29,0.0
5472,SGP,2010-01-01,3.0,3.0,0.0,0.12,0.12,0.0
5473,SGP,2011-01-01,6.0,6.0,0.0,0.24,0.24,0.0
5474,SGP,2012-01-01,6.0,6.0,0.0,0.23,0.23,0.0
5475,SGP,2013-01-01,6.0,6.0,0.0,0.23,0.23,0.0
5476,SGP,2014-01-01,7.0,7.0,0.0,0.27,0.26,0.010000000000000009
5477,SGP,2015-01-01,3.0,3.0,0.0,0.11,0.11,0.0
5478,SGP,2016-01-01,7.0,7.0,0.0,0.26,0.26,0.0
5479,SGP,2017-01-01,5.0,5.0,0.0,0.18,0.18,0.0
5480,SGP,2018-01-01,7.0,7.0,0.0,0.26,0.25,0.010000000000000009
5481,SGP,2019-01-01,7.0,7.0,0.0,0.25,0.25,0.0
5482,SGP,2020-01-01,5.0,5.0,0.0,0.18,0.18,0.0
5483,SGP,2021-01-01,,2.0,,,0.07,
5484,SLB,1990-01-01,,,,,,
5485,SLB,1991-01-01,,,,,,
5486,SLB,1992-01-01,,,,,,
5487,SLB,1993-01-01,,,,,,
5488,SLB,1994-01-01,,,,,,
5489,SLB,1995-01-01,,,,,,
5490,SLB,1996-01-01,,,,,,
5491,SLB,1997-01-01,,,,,,
5492,SLB,1998-01-01,,,,,,
5493,SLB,1999-01-01,,,,,,
5494,SLB,2000-01-01,,,,,,
5495,SLB,2001-01-01,,,,,,
5496,SLB,2002-01-01,,,,,,
5497,SLB,2003-01-01,,,,,,
5498,SLB,2004-01-01,,,,,,
5499,SLB,2005-01-01,,,,,,
5500,SLB,2006-01-01,,,,,,
5501,SLB,2007-01-01,,,,,,
5502,SLB,2008-01-01,,,,,,
5503,SLB,2009-01-01,,,,,,
5504,SLB,2010-01-01,,,,,,
5505,SLB,2011-01-01,,,,,,
5506,SLB,2012-01-01,,,,,,
5507,SLB,2013-01-01,,,,,,
5508,SLB,2014-01-01,,,,,,
5509,SLB,2015-01-01,,,,,,
5510,SLB,2016-01-01,,,,,,
5511,SLB,2017-01-01,,,,,,
5512,SLB,2018-01-01,,,,,,
5513,SLB,2019-01-01,,,,,,
5514,SLB,2020-01-01,,,,,,
5515,SLB,2021-01-01,,,,,,
5516,SLE,1990-01-01,,,,,,
5517,SLE,1991-01-01,,,,,,
5518,SLE,1992-01-01,,,,,,
5519,SLE,1993-01-01,,,,,,
5520,SLE,1994-01-01,,,,,,
5521,SLE,1995-01-01,,,,,,
5522,SLE,1996-01-01,,,,,,
5523,SLE,1997-01-01,,,,,,
5524,SLE,1998-01-01,,,,,,
5525,SLE,1999-01-01,,,,,,
5526,SLE,2000-01-01,,,,,,
5527,SLE,2001-01-01,,,,,,
5528,SLE,2002-01-01,,,,,,
5529,SLE,2003-01-01,,,,,,
5530,SLE,2004-01-01,,,,,,
5531,SLE,2005-01-01,,,,,,
5532,SLE,2006-01-01,,,,,,
5533,SLE,2007-01-01,,,,,,
5534,SLE,2008-01-01,,,,,,
5535,SLE,2009-01-01,,,,,,
5536,SLE,2010-01-01,,,,,,
5537,SLE,2011-01-01,,,,,,
5538,SLE,2012-01-01,,,,,,
5539,SLE,2013-01-01,,,,,,
5540,SLE,2014-01-01,,,,,,
5541,SLE,2015-01-01,,,,,,
5542,SLE,2016-01-01,,,,,,
5543,SLE,2017-01-01,,,,,,
5544,SLE,2018-01-01,,,,,,
5545,SLE,2019-01-01,,,,,,
5546,SLE,2020-01-01,,,,,,
5547,SLE,2021-01-01,,,,,,
5548,SLV,1990-01-01,,,,,,
5549,SLV,1991-01-01,,,,,,
5550,SLV,1992-01-01,,,,,,
5551,SLV,1993-01-01,,,,,,
5552,SLV,1994-01-01,,,,,,
5553,SLV,1995-01-01,,,,,,
5554,SLV,1996-01-01,,,,,,
5555,SLV,1997-01-01,,,,,,
5556,SLV,1998-01-01,,,,,,
5557,SLV,1999-01-01,,,,,,
5558,SLV,2000-01-01,,,,,,
5559,SLV,2001-01-01,,,,,,
5560,SLV,2002-01-01,,,,,,
5561,SLV,2003-01-01,,,,,,
5562,SLV,2004-01-01,,,,,,
5563,SLV,2005-01-01,397.0,398.0,-1.0,12.58,12.65,-0.07000000000000028
5564,SLV,2006-01-01,447.0,447.0,0.0,14.06,14.22,-0.16000000000000014
5565,SLV,2007-01-01,340.0,340.0,0.0,10.62,10.78,-0.16000000000000014
5566,SLV,2008-01-01,317.0,317.0,0.0,9.84,10.01,-0.16999999999999993
5567,SLV,2009-01-01,592.0,592.0,0.0,18.28,18.62,-0.33999999999999986
5568,SLV,2010-01-01,562.0,562.0,0.0,17.25,17.61,-0.35999999999999943
5569,SLV,2011-01-01,628.0,628.0,0.0,19.17,19.6,-0.4299999999999997
5570,SLV,2012-01-01,322.0,322.0,0.0,9.77,10.01,-0.2400000000000002
5571,SLV,2013-01-01,217.0,217.0,0.0,6.55,6.72,-0.16999999999999993
5572,SLV,2014-01-01,294.0,294.0,0.0,8.82,9.07,-0.25
5573,SLV,2015-01-01,574.0,575.0,-1.0,17.16,17.66,-0.5
5574,SLV,2016-01-01,524.0,524.0,0.0,15.55,16.04,-0.48999999999999844
5575,SLV,2017-01-01,469.0,469.0,0.0,13.83,14.31,-0.4800000000000004
5576,SLV,2018-01-01,386.0,386.0,0.0,11.32,11.75,-0.4299999999999997
5577,SLV,2019-01-01,230.0,230.0,0.0,6.71,7.0,-0.29000000000000004
5578,SLV,2020-01-01,,131.0,,,3.98,
5579,SLV,2021-01-01,,133.0,,,4.02,
5580,SMR,1990-01-01,,,,,,
5581,SMR,1991-01-01,,,,,,
5582,SMR,1992-01-01,,,,,,
5583,SMR,1993-01-01,,,,,,
5584,SMR,1994-01-01,,,,,,
5585,SMR,1995-01-01,0.0,0.0,0.0,,0.0,
5586,SMR,1996-01-01,0.0,0.0,0.0,,0.0,
5587,SMR,1997-01-01,0.0,0.0,0.0,,0.0,
5588,SMR,1998-01-01,0.0,0.0,0.0,,0.0,
5589,SMR,1999-01-01,0.0,0.0,0.0,,0.0,
5590,SMR,2000-01-01,0.0,0.0,0.0,,0.0,
5591,SMR,2001-01-01,0.0,0.0,0.0,,0.0,
5592,SMR,2002-01-01,1.0,1.0,0.0,,7.0,
5593,SMR,2003-01-01,0.0,0.0,0.0,,0.0,
5594,SMR,2004-01-01,0.0,0.0,0.0,,0.0,
5595,SMR,2005-01-01,0.0,0.0,0.0,,0.0,
5596,SMR,2006-01-01,0.0,0.0,0.0,,0.0,
5597,SMR,2007-01-01,0.0,0.0,0.0,,0.0,
5598,SMR,2008-01-01,0.0,0.0,0.0,,0.0,
5599,SMR,2009-01-01,0.0,0.0,0.0,,0.0,
5600,SMR,2010-01-01,0.0,0.0,0.0,,0.0,
5601,SMR,2011-01-01,0.0,0.0,0.0,,0.0,
5602,SMR,2012-01-01,,,,,,
5603,SMR,2013-01-01,,,,,,
5604,SMR,2014-01-01,,,,,,
5605,SMR,2015-01-01,,,,,,
5606,SMR,2016-01-01,,,,,,
5607,SMR,2017-01-01,,,,,,
5608,SMR,2018-01-01,,,,,,
5609,SMR,2019-01-01,,,,,,
5610,SMR,2020-01-01,,,,,,
5611,SMR,2021-01-01,,,,,,
5612,SOM,1990-01-01,,,,,,
5613,SOM,1991-01-01,,,,,,
5614,SOM,1992-01-01,,,,,,
5615,SOM,1993-01-01,,,,,,
5616,SOM,1994-01-01,,,,,,
5617,SOM,1995-01-01,,,,,,
5618,SOM,1996-01-01,,,,,,
5619,SOM,1997-01-01,,,,,,
5620,SOM,1998-01-01,,,,,,
5621,SOM,1999-01-01,,,,,,
5622,SOM,2000-01-01,,,,,,
5623,SOM,2001-01-01,,,,,,
5624,SOM,2002-01-01,,,,,,
5625,SOM,2003-01-01,,,,,,
5626,SOM,2004-01-01,,,,,,
5627,SOM,2005-01-01,,,,,,
5628,SOM,2006-01-01,,,,,,
5629,SOM,2007-01-01,,,,,,
5630,SOM,2008-01-01,,,,,,
5631,SOM,2009-01-01,,,,,,
5632,SOM,2010-01-01,,,,,,
5633,SOM,2011-01-01,,,,,,
5634,SOM,2012-01-01,,,,,,
5635,SOM,2013-01-01,,,,,,
5636,SOM,2014-01-01,,,,,,
5637,SOM,2015-01-01,,,,,,
5638,SOM,2016-01-01,,,,,,
5639,SOM,2017-01-01,,,,,,
5640,SOM,2018-01-01,,,,,,
5641,SOM,2019-01-01,,,,,,
5642,SOM,2020-01-01,,,,,,
5643,SOM,2021-01-01,,,,,,
5644,SPM,2006-01-01,0.0,0.0,0.0,,,
5645,SRB,1990-01-01,,,,,,
5646,SRB,1991-01-01,,,,,,
5647,SRB,1992-01-01,,,,,,
5648,SRB,1993-01-01,,,,,,
5649,SRB,1994-01-01,,,,,,
5650,SRB,1995-01-01,,,,,,
5651,SRB,1996-01-01,,,,,,
5652,SRB,1997-01-01,,,,,,
5653,SRB,1998-01-01,,,,,,
5654,SRB,1999-01-01,,,,,,
5655,SRB,2000-01-01,59.0,57.0,2.0,1.24,1.46,-0.21999999999999997
5656,SRB,2001-01-01,75.0,72.0,3.0,1.58,1.85,-0.27
5657,SRB,2002-01-01,56.0,53.0,3.0,1.18,1.37,-0.19000000000000017
5658,SRB,2003-01-01,67.0,64.0,3.0,1.42,1.65,-0.22999999999999998
5659,SRB,2004-01-01,51.0,49.0,2.0,1.08,1.25,-0.16999999999999993
5660,SRB,2005-01-01,45.0,43.0,2.0,0.96,1.11,-0.15000000000000013
5661,SRB,2006-01-01,51.0,48.0,3.0,1.09,1.26,-0.16999999999999993
5662,SRB,2007-01-01,55.0,52.0,3.0,1.18,1.37,-0.19000000000000017
5663,SRB,2008-01-01,38.0,36.0,2.0,0.82,0.95,-0.13
5664,SRB,2009-01-01,38.0,36.0,2.0,0.83,0.95,-0.12
5665,SRB,2010-01-01,42.0,41.0,1.0,0.92,1.08,-0.16000000000000003
5666,SRB,2011-01-01,39.0,38.0,1.0,0.85,1.01,-0.16000000000000003
5667,SRB,2012-01-01,38.0,37.0,1.0,0.83,0.99,-0.16000000000000003
5668,SRB,2013-01-01,47.0,44.0,3.0,1.03,1.19,-0.15999999999999992
5669,SRB,2014-01-01,38.0,35.0,3.0,0.84,0.94,-0.09999999999999998
5670,SRB,2015-01-01,31.0,28.0,3.0,0.68,0.77,-0.08999999999999997
5671,SRB,2016-01-01,41.0,36.0,5.0,0.91,0.97,-0.05999999999999994
5672,SRB,2017-01-01,29.0,24.0,5.0,0.64,0.64,0.0
5673,SRB,2018-01-01,28.0,26.0,2.0,0.62,0.72,-0.09999999999999998
5674,SRB,2019-01-01,29.0,26.0,3.0,0.65,0.73,-0.07999999999999996
5675,SRB,2020-01-01,23.0,21.0,2.0,0.52,0.57,-0.04999999999999993
5676,SRB,2021-01-01,,25.0,,,0.71,
5677,SSD,1990-01-01,,,,,,
5678,SSD,1991-01-01,,,,,,
5679,SSD,1992-01-01,,,,,,
5680,SSD,1993-01-01,,,,,,
5681,SSD,1994-01-01,,,,,,
5682,SSD,1995-01-01,,,,,,
5683,SSD,1996-01-01,,,,,,
5684,SSD,1997-01-01,,,,,,
5685,SSD,1998-01-01,,,,,,
5686,SSD,1999-01-01,,,,,,
5687,SSD,2000-01-01,,,,,,
